iter	Logloss
112	0.5507671886
113	0.5500451106
114	0.5494847675
115	0.548893385
116	0.5485871758
117	0.5480203094
118	0.547533796
119	0.5470254948
120	0.5466213377
121	0.5460232401
122	0.5453055229
123	0.5448484547
124	0.5441670403
125	0.5436006297
126	0.5432756317
127	0.5426551011
128	0.5420503617
129	0.5414511663
130	0.5408802816
131	0.5403745442
132	0.5398158989
133	0.5393996023
134	0.5387999924
135	0.5385217753
136	0.5381230814
137	0.5376715167
138	0.5372608393
139	0.5367615362
140	0.5363430624
141	0.5359525981
142	0.5354612709
143	0.535185037
144	0.5350605685
145	0.5346243855
146	0.5342653723
147	0.5339336917
148	0.5335978759
149	0.5331627643
150	0.532926281
151	0.532526442
152	0.5322216258
153	0.5318137244
154	0.5313592687
155	0.530917651
156	0.530809926
157	0.5304192799
158	0.5299626084
159	0.5295095129
160	0.5291456373
161	0.5288328885
162	0.5283753773
163	0.5279555245
164	0.527625026
165	0.527369992
166	0.526901684
167	0.5263528644
168	0.5260889262
169	0.5256806527
170	0.5252978988
171	0.5249798609
172	0.5247171398
173	0.5242819521
174	0.5239583221
175	0.523580116
176	0.5233156612
177	0.5230872591
178	0.5229180845
179	0.5226055748
180	0.5220610776
181	0.5217394923
182	0.5210683072
183	0.5208158503
184	0.5205972907
185	0.5203109616
186	0.5199819991
187	0.5196598018
188	0.5194639511
189	0.5190999937
190	0.5187975321
191	0.5185323014
192	0.5182815677
193	0.5179234622
194	0.5177274584
195	0.5173852028
196	0.5171070969
197	0.5168338811
198	0.5165046643
199	0.5162968113
200	0.5160449158
201	0.5159754009
202	0.5157658603
203	0.5155957331
204	0.5154212516
205	0.5150875569
206	0.5148146115
207	0.5144588653
208	0.5142823177
209	0.5140162899
210	0.5138989777
211	0.5137319637
212	0.5134386879
213	0.5131428146
214	0.5128731032
215	0.5126847269
216	0.5125044955
217	0.5122563895
218	0.5121596278
219	0.5120070576
220	0.511676488
221	0.5114039828
222	0.511115098
223	0.5109113552
224	0.5106678669
225	0.5102916714
226	0.5100671546
227	0.5098835091
228	0.5096177161
229	0.5094598353
230	0.5091199416
231	0.5089245141
232	0.5087165489
233	0.5084671559
234	0.50823411
235	0.5080552246
236	0.5077058274
237	0.5075003678
238	0.5074544832
239	0.5074189397
240	0.5069755177
241	0.5066956568
242	0.5063935073
243	0.5060990691
244	0.5059777395
245	0.5057216632
246	0.5054893831
247	0.505307402
248	0.5051826643
249	0.5049823778
250	0.5047228471
251	0.504521426
252	0.504221243
253	0.5040189016
254	0.503815598
255	0.5036712665
256	0.5034631413
257	0.5033184637
258	0.5029934265
259	0.5027922374
260	0.5026872323
261	0.502421027
262	0.5020209404
263	0.5018911271
264	0.5017788858
265	0.5015840804
266	0.5013463476
267	0.5012071446
268	0.5010814674
269	0.5008434364
270	0.5005754869
271	0.5003578527
272	0.5002629978
273	0.5002467969
274	0.5001577558
275	0.4998351547
276	0.499548796
277	0.4991971841
278	0.4989974723
279	0.4988196031
280	0.4987732273
281	0.4984708237
282	0.4983776351
283	0.4982118383
284	0.49797857
285	0.4978883332
286	0.4977399455
287	0.4975220805
288	0.4973201696
289	0.4971248112
290	0.4969939552
291	0.4969442819
292	0.4967994136
293	0.4966820831
294	0.4963912315
295	0.4961550712
296	0.4960264364
297	0.4957436128
298	0.4956843567
299	0.4953398845
300	0.4951673945
301	0.4950259878
302	0.4948252366
303	0.494648462
304	0.4945606786
305	0.4945487066
306	0.4944019748
307	0.494206371
308	0.494082567
309	0.493922122
310	0.4936681054
311	0.4934663999
312	0.4933071074
313	0.4931053816
314	0.4930317929
315	0.4929415761
316	0.4928266317
317	0.4926151671
318	0.4924915523
319	0.4921758587
320	0.4920843921
321	0.4917936066
322	0.4914891676
323	0.4912876249
324	0.491188618
325	0.4910860633
326	0.4908787327
327	0.4905482544
328	0.4904307937
329	0.4902942397
330	0.4901872233
331	0.4900263697
332	0.4898518375
333	0.4898095251
334	0.4897413266
335	0.4894919676
336	0.4892684931
337	0.4891019416
338	0.4890257202
339	0.4888033876
340	0.4886966452
341	0.4883313027
342	0.4882593101
343	0.4882417627
344	0.4878856327
345	0.4876810477
346	0.4875528621
347	0.4874573423
348	0.4873728086
349	0.48724551
350	0.4870498668
351	0.4868173587
352	0.4866610231
353	0.4865330701
354	0.4864409544
355	0.4863754204
356	0.4861068857
357	0.4860621467
358	0.4858728047
359	0.4856961543
360	0.4854327646
361	0.4854273524
362	0.4851579147
363	0.4850647532
364	0.4849560186
365	0.4848507724
366	0.4847157563
367	0.4845969401
368	0.4844528461
369	0.4843478259
370	0.4842922484
371	0.4840664181
372	0.4838670838
373	0.4837764021
374	0.483637409
375	0.4833881257
376	0.4833023372
377	0.4831420038
378	0.4827524656
379	0.4827308335
380	0.4826682877
381	0.482619869
382	0.4824676343
383	0.4823123393
384	0.4821292457
385	0.481963683
386	0.4819091265
387	0.481848622
388	0.4816361292
389	0.4815228306
390	0.4813780301
391	0.4812888104
392	0.4810583426
393	0.4809421125
394	0.4808502549
395	0.4807023493
396	0.4805628012
397	0.4804732622
398	0.4803074779
399	0.4800735779
400	0.4799668934
401	0.4795639294
402	0.4793814763
403	0.4792289291
404	0.479179525
405	0.4789796658
406	0.4789206342
407	0.4788097281
408	0.4786925569
409	0.4786395336
410	0.4784577241
411	0.4784180985
412	0.4782244241
413	0.4781215917
414	0.4776734611
415	0.4775408937
416	0.4774360916
417	0.4773089587
418	0.4772725326
419	0.4770150257
420	0.4769468085
421	0.4767041066
422	0.4765731991
423	0.4764507827
424	0.4763855566
425	0.4762377565
426	0.4761591195
427	0.4761322852
428	0.4759519081
429	0.4758332741
430	0.4755453936
431	0.4753503274
432	0.4751317518
433	0.4750132327
434	0.4748700769
435	0.4748566377
436	0.4747770147
437	0.4747536037
438	0.4746825847
439	0.474534979
440	0.4742818031
441	0.4741020455
442	0.4740421344
443	0.473804717
444	0.4737632945
445	0.4736896704
446	0.4735099947
447	0.4733991377
448	0.4733016624
449	0.4731283769
450	0.473006063
451	0.4728786167
452	0.4727969035
453	0.4725811666
454	0.472508732
455	0.472497476
456	0.4723468919
457	0.4720015105
458	0.4717990632
459	0.4717352672
460	0.4715545588
461	0.4713570341
462	0.4712655141
463	0.4711010628
464	0.47101299
465	0.4709269947
466	0.4708913837
467	0.4707500514
468	0.4704207197
469	0.4701845984
470	0.4700211566
471	0.4699057138
472	0.4697974024
473	0.4696254678
474	0.469477953
475	0.4692347251
476	0.4691535104
477	0.4690683039
478	0.4689620996
479	0.4687868671
480	0.468750191
481	0.4686749101
482	0.4686122484
483	0.4683803738
484	0.4683418866
485	0.4682853486
486	0.4680765783
487	0.4679797626
488	0.467920107
489	0.4677379031
490	0.4676686788
491	0.4675032681
492	0.4674563214
493	0.4673360141
494	0.4671934829
495	0.4671057376
496	0.4670856177
497	0.4669089627
498	0.4668624724
499	0.4667293463
500	0.4666940369
501	0.466316853
502	0.4661979564
503	0.466123955
504	0.4660349673
505	0.4657765457
506	0.4656846398
507	0.4655233308
508	0.4652742498
509	0.4652736097
510	0.4651914367
511	0.465084239
512	0.4649999383
513	0.4649197228
514	0.4647978338
515	0.4644568143
516	0.4643843337
517	0.4640847648
518	0.4639378628
519	0.4637566582
520	0.4636541208
521	0.4635446678
522	0.4634831151
523	0.463449347
524	0.4630619297
525	0.4630254407
526	0.4629893704
527	0.4628795546
528	0.46280091
529	0.4624843037
530	0.4622678825
531	0.4622038945
532	0.4621921278
533	0.4621186301
534	0.4620937545
535	0.4619992988
536	0.4617864675
537	0.4616917214
538	0.461644018
539	0.4615509432
540	0.4614355974
541	0.461394265
542	0.4613521867
543	0.4612332182
544	0.4610579214
545	0.4609668565
546	0.4609100322
547	0.4608430666
548	0.4607562183
549	0.4607519352
550	0.4605526159
551	0.4604809384
552	0.4603115793
553	0.4601526151
554	0.4600332423
555	0.4598069854
556	0.4596277654
557	0.4595952777
558	0.4595526898
559	0.4593911786
560	0.4591888899
561	0.4591842705
562	0.4591365294
563	0.45896638
564	0.4586438263
565	0.4585679899
566	0.4584155279
567	0.4583193933
568	0.458224607
569	0.4579539165
570	0.4578766076
571	0.457791705
572	0.4577251905
573	0.4576493809
574	0.4575100387
575	0.4575034446
576	0.4574808746
577	0.4574118622
578	0.4573288222
579	0.4571959944
580	0.457121081
581	0.4568501475
582	0.4566195004
583	0.4565079521
584	0.456507329
585	0.4565059812
586	0.456422723
587	0.456250585
588	0.4561376623
589	0.4558747117
590	0.4557940675
591	0.4557371511
592	0.4555074138
593	0.4553755576
594	0.4552354654
595	0.4552017938
596	0.4550767957
597	0.455062929
598	0.4550416558
599	0.4549021633
600	0.4548370832
601	0.4546373034
602	0.4545681051
603	0.4544561137
604	0.4543210836
605	0.454250754
606	0.4541845429
607	0.454149035
608	0.4541212265
609	0.4538638965
610	0.4537091253
611	0.4536181278
612	0.4535016124
613	0.4534631628
614	0.4532823795
615	0.4529427555
616	0.4528929127
617	0.4528244277
618	0.4525971561
619	0.452509407
620	0.452419963
621	0.4522504511
622	0.4521824689
623	0.4519895458
624	0.4519277653
625	0.4517850234
626	0.4516182425
627	0.4515398526
628	0.4515061997
629	0.4514257797
630	0.451323484
631	0.4511944
632	0.4510265407
633	0.4509197992
634	0.450822274
635	0.4506665119
636	0.4505939331
637	0.4505741027
638	0.4505107614
639	0.4503817217
640	0.4502869302
641	0.4499619701
642	0.4499395221
643	0.4498529824
644	0.4498520169
645	0.4497357939
646	0.4496291448
647	0.4494164898
648	0.4492323639
649	0.44910017
650	0.4489341407
651	0.4488050812
652	0.4485833592
653	0.4485824785
654	0.4485098027
655	0.448443374
656	0.4484009085
657	0.4482326356
658	0.4480633667
659	0.4479221675
660	0.4477508258
661	0.447705675
662	0.4474800969
663	0.4473592419
664	0.4471067252
665	0.4469762419
666	0.4469598247
667	0.4468532538
668	0.4468487463
669	0.4467056875
670	0.446654679
671	0.4465316696
672	0.4464782567
673	0.4464345845
674	0.4463924275
675	0.4462366226
676	0.4460177726
677	0.4459388278
678	0.4457185011
679	0.4457183662
680	0.4456353372
681	0.4455356324
682	0.4453559917
683	0.4452399456
684	0.4450754314
685	0.4450564831
686	0.4449590044
687	0.4448813319
688	0.4447548354
689	0.4446944928
690	0.4446398839
691	0.4443049364
692	0.444227824
693	0.4441061397
694	0.444028113
695	0.4438865825
696	0.4437423369
697	0.4435996567
698	0.4434019094
699	0.4432751277
700	0.4430846296
701	0.4429883334
702	0.4429130395
703	0.4427497804
704	0.4424970944
705	0.4423218554
706	0.4422216153
707	0.4421445325
708	0.4421010196
709	0.442011098
710	0.4420041831
711	0.4419479605
712	0.4418975399
713	0.4416232406
714	0.4415793022
715	0.4415059121
716	0.4414431011
717	0.441338818
718	0.4411719206
719	0.4410669292
720	0.4409509104
721	0.4407951966
722	0.4406127555
723	0.4405453871
724	0.4404450465
725	0.4402888582
726	0.4400004556
727	0.4399665982
728	0.4399451903
729	0.4398117469
730	0.4398072288
731	0.4395645704
732	0.4394966989
733	0.4393672161
734	0.4391645434
735	0.438938175
736	0.4387166086
737	0.4386225414
738	0.438432378
739	0.4383206344
740	0.4382528835
741	0.4381312382
742	0.4381299341
743	0.4381015541
744	0.4378668722
745	0.4377277695
746	0.4376017457
747	0.4373767451
748	0.4373220136
749	0.4370976835
750	0.4368858596
751	0.4367054299
752	0.4365917231
753	0.4364184997
754	0.4363280512
755	0.436185298
756	0.4361289
757	0.4360428459
758	0.4359178661
759	0.4356864531
760	0.4356849111
761	0.4355528849
762	0.4355085051
763	0.435345478
764	0.4350329376
765	0.4349146478
766	0.4346418455
767	0.4345620786
768	0.4345219617
769	0.434285765
770	0.4340969509
771	0.434025988
772	0.4340220528
773	0.4339613893
774	0.4338222061
775	0.433701702
776	0.4335134143
777	0.4334907953
778	0.4334273192
779	0.4333600356
780	0.4332571679
781	0.4330953711
782	0.4330296659
783	0.432969449
784	0.4329262591
785	0.4328009929
786	0.4328002493
787	0.4326388524
788	0.4324620586
789	0.4321833051
790	0.4319926738
791	0.4319510759
792	0.4318396121
793	0.4317940105
794	0.4317328666
795	0.4315363368
796	0.4314492012
797	0.4314028249
798	0.4311755468
799	0.4310080021
800	0.430853198
801	0.4307673554
802	0.4306135491
803	0.4305805189
804	0.4304949462
805	0.4304586538
806	0.4302745367
807	0.4301336124
808	0.4298877915
809	0.4298817529
810	0.4295651507
811	0.4295143074
812	0.4293462243
813	0.4291772774
814	0.4290454071
815	0.4289848459
816	0.4289748159
817	0.4287492572
818	0.4286086409
819	0.4284639499
820	0.4283777738
821	0.428225988
822	0.4281853209
823	0.4281496069
824	0.4281444236
825	0.4280425217
826	0.42790412
827	0.4277874885
828	0.4276935636
829	0.4274660877
830	0.427427254
831	0.4272868186
832	0.4271679619
833	0.4269668285
834	0.4268966796
835	0.4267999766
836	0.4266559878
837	0.4265052259
838	0.4263816773
839	0.4262415084
840	0.4259565793
841	0.4258712727
842	0.4257543018
843	0.4255899
844	0.4253910026
845	0.4252882992
846	0.4250708583
847	0.4250137301
848	0.424887263
849	0.424703483
850	0.4246414384
851	0.4245929921
852	0.4244462542
853	0.4243399137
854	0.4241031875
855	0.4240354298
856	0.4239567588
857	0.423920144
858	0.4238054693
859	0.4237280359
860	0.4235271557
861	0.4234711524
862	0.4234312096
863	0.423188567
864	0.4230618337
865	0.4229475979
866	0.4228640981
867	0.4227599835
868	0.4226779444
869	0.4226472377
870	0.422518679
871	0.4224595738
872	0.4223794838
873	0.4221917098
874	0.4218570147
875	0.42169705
876	0.4216487136
877	0.421590748
878	0.4213320504
879	0.4212333947
880	0.4209966669
881	0.4208931634
882	0.4207262852
883	0.4205553497
884	0.4203171707
885	0.4201739449
886	0.4201071331
887	0.4199415332
888	0.4196303102
889	0.4193908375
890	0.4192379977
891	0.4190912701
892	0.4188445948
893	0.4186104009
894	0.4182360903
895	0.4180818688
896	0.4178927354
897	0.4176140744
898	0.4174302565
899	0.4172583258
900	0.4170929454
901	0.4169135224
902	0.4166824031
903	0.4164943768
904	0.4163228775
905	0.4161729652
906	0.4160383023
907	0.41599521
908	0.4159648862
909	0.4158809494
910	0.4158168186
911	0.4157225601
912	0.4155087434
913	0.4153270653
914	0.4152225711
915	0.415100965
916	0.4149305495
917	0.4147976907
918	0.4146224341
919	0.4144463049
920	0.4143658814
921	0.4142363535
922	0.4140479633
923	0.4139414905
924	0.4138267456
925	0.4136943298
926	0.4135457227
927	0.4132944114
928	0.4131269506
929	0.4129731638
930	0.412911474
931	0.4127642561
932	0.4125956432
933	0.4123380736
934	0.4122196984
935	0.4121932157
936	0.4120359759
937	0.411861578
938	0.4118119315
939	0.4116542771
940	0.4116155671
941	0.411500691
942	0.4112623069
943	0.4111543157
944	0.4110951989
945	0.4107842197
946	0.4106196201
947	0.4105059757
948	0.4102563895
949	0.4102013601
950	0.4100659451
951	0.4099778418
952	0.4099405969
953	0.4097952502
954	0.409599545
955	0.4093819549
956	0.4092724889
957	0.40897848
958	0.4089510604
959	0.4087268297
960	0.4086999375
961	0.4085509377
962	0.4083384662
963	0.4081839685
964	0.4079665532
965	0.4077508609
966	0.4076209631
967	0.4075393596
968	0.4074498408
969	0.4072863992
970	0.4071975426
971	0.4069579446
972	0.4067493384
973	0.4066912608
974	0.4065829451
975	0.4064115948
976	0.4063519065
977	0.4062985574
978	0.4061128536
979	0.4059020773
980	0.4057606641
981	0.405465918
982	0.4053523906
983	0.4052592832
984	0.4051110433
985	0.4050958558
986	0.4049424095
987	0.404901175
988	0.4047367141
989	0.4045671378
990	0.4045547386
991	0.404354049
992	0.4043470616
993	0.4042553082
994	0.4041530974
995	0.4039651086
996	0.4038463839
997	0.4038012982
998	0.4036595289
999	0.4036142908
